"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FR"|"Volts"|0.0|5.0|50,"brakerear"|"Volts"|0.0|5.0|50,"Analog3"|""|0.0|5.0|10,"Analog4"|""|0.0|5.0|10,"Analog5"|"Volts"|0.0|5.0|10,"brakepress"|"Volts"|0.0|5.0|50,"STR"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|50,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|25,"tiretemp"|"celsius"|-1000|1000|10,"tiretemp1"|""|-1000|1000|10,"tiretemp2"|""|-1000|1000|10,"tiretemp3"|""|-1000|1000|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10
3383,0,1.24,0.49,,,,0.63,2.78,3.51,,,,,,,,,,,,,,,,,
3403,0,1.23,0.49,,,,0.63,2.79,3.48,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3423,0,1.23,0.49,,,,0.63,2.81,3.5,,,,,,,,,,,,,,,,,
3443,0,1.23,0.49,0.0,0.28,0.59,0.63,2.79,3.47,-0.0,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
3463,0,1.23,0.48,,,,0.63,2.79,3.49,,,,,,,,,,,,,,,,,
3483,0,1.23,0.49,,,,0.64,2.79,3.46,-0.0,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3503,0,1.24,0.49,,,,0.64,2.8,3.5,,,,,,,,,,,,,,,,,
3523,0,1.24,0.48,,,,0.64,2.79,3.47,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3543,0,1.23,0.48,0.0,0.28,0.6,0.64,2.78,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
3563,0,1.23,0.49,,,,0.64,2.78,3.47,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3583,0,1.23,0.49,,,,0.65,2.8,3.51,,,,,,,,,,,,,,,,,
3603,0,1.23,0.49,,,,0.65,2.78,3.47,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3623,0,1.23,0.49,,,,0.65,2.78,3.49,,,,,,,,,,,,,,,,,
3643,0,1.23,0.49,0.0,0.29,0.61,0.65,2.78,3.5,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
3663,0,1.23,0.49,,,,0.65,2.78,3.49,,,,,,,,,,,,,,,,,
3683,0,1.23,0.49,,,,0.65,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3703,0,1.23,0.49,,,,0.66,2.8,3.49,,,,,,,,,,,,,,,,,
3723,0,1.23,0.48,,,,0.66,2.79,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3743,0,1.23,0.48,0.0,0.28,0.63,0.66,2.79,3.49,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
3763,0,1.23,0.49,,,,0.66,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3783,0,1.24,0.49,,,,0.66,2.79,3.51,,,,,,,,,,,,,,,,,
3803,0,1.24,0.49,,,,0.67,2.79,3.48,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3823,0,1.23,0.49,,,,0.67,2.78,3.49,,,,,,,,,,,,,,,,,
3843,0,1.23,0.5,0.0,0.28,0.64,0.67,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
3863,0,1.23,0.49,,,,0.67,2.79,3.5,,,,,,,,,,,,,,,,,
3883,0,1.23,0.49,,,,0.67,2.79,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3903,0,1.23,0.49,,,,0.67,2.79,3.5,,,,,,,,,,,,,,,,,
3923,0,1.23,0.49,,,,0.67,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3943,0,1.23,0.48,0.0,0.28,0.65,0.68,2.79,3.52,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
3963,0,1.23,0.49,,,,0.68,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
3983,0,1.23,0.49,,,,0.68,2.79,3.5,,,,,,,,,,,,,,,,,
4003,0,1.23,0.48,,,,0.68,2.79,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4023,0,1.23,0.49,,,,0.68,2.78,3.49,,,,,,,,,,,,,,,,,
4043,0,1.23,0.5,0.0,0.28,0.66,0.68,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4063,0,1.23,0.49,,,,0.69,2.78,3.48,,,,,,,,,,,,,,,,,
4083,0,1.23,0.49,,,,0.69,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4103,0,1.23,0.48,,,,0.69,2.8,3.49,,,,,,,,,,,,,,,,,
4123,0,1.23,0.48,,,,0.69,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4143,0,1.23,0.48,0.01,0.28,0.67,0.69,2.78,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4163,0,1.23,0.49,,,,0.69,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4183,0,1.23,0.49,,,,0.7,2.79,3.49,,,,,,,,,,,,,,,,,
4203,0,1.23,0.48,,,,0.7,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4223,0,1.23,0.49,,,,0.7,2.8,3.49,,,,,,,,,,,,,,,,,
4243,0,1.24,0.48,0.0,0.28,0.69,0.7,2.79,3.49,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4263,0,1.24,0.48,,,,0.7,2.79,3.48,,,,,,,,,,,,,,,,,
4283,0,1.23,0.49,,,,0.7,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4303,0,1.23,0.49,,,,0.71,2.79,3.49,,,,,,,,,,,,,,,,,
4323,0,1.23,0.49,,,,0.71,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4343,0,1.24,0.49,0.0,0.28,0.7,0.71,2.79,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4363,0,1.19,0.48,,,,0.71,2.79,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4383,0,1.23,0.48,,,,0.71,2.79,3.49,,,,,,,,,,,,,,,,,
4403,0,1.23,0.49,,,,0.71,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4423,0,1.23,0.49,,,,0.72,2.79,3.49,,,,,,,,,,,,,,,,,
4443,0,1.23,0.49,0.0,0.28,0.71,0.72,2.79,3.45,-0.01,-0.02,1.01,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4463,0,1.23,0.49,,,,0.72,2.78,3.49,,,,,,,,,,,,,,,,,
4483,0,1.23,0.48,,,,0.72,2.79,3.45,-0.01,-0.02,1.01,-0,-0,-0,0,,,,,,,,,,
4503,0,1.23,0.49,,,,0.72,2.79,3.49,,,,,,,,,,,,,,,,,
4523,0,1.23,0.49,,,,0.72,2.78,3.45,-0.01,-0.02,1.01,-0,-0,-0,0,,,,,,,,,,
4543,0,1.23,0.49,0.01,0.28,0.72,0.72,2.79,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4563,0,1.23,0.48,,,,0.72,2.79,3.45,-0.01,-0.02,1.01,-0,-0,-0,0,,,,,,,,,,
4583,0,1.23,0.49,,,,0.73,2.79,3.5,,,,,,,,,,,,,,,,,
4603,0,1.23,0.49,,,,0.73,2.78,3.45,-0.01,-0.02,1.01,-0,-0,-0,0,,,,,,,,,,
4623,0,1.23,0.49,,,,0.73,2.79,3.49,,,,,,,,,,,,,,,,,
4643,0,1.22,0.49,0.0,0.28,0.73,0.73,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4663,0,1.23,0.49,,,,0.73,2.79,3.48,,,,,,,,,,,,,,,,,
4683,0,1.24,0.49,,,,0.73,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4703,0,1.23,0.49,,,,0.74,2.78,3.48,,,,,,,,,,,,,,,,,
4723,0,1.23,0.49,,,,0.74,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4743,0,1.23,0.48,0.01,0.28,0.74,0.74,2.79,3.49,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4763,0,1.23,0.49,,,,0.74,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4783,0,1.23,0.48,,,,0.74,2.78,3.5,,,,,,,,,,,,,,,,,
4803,0,1.23,0.48,,,,0.74,2.78,3.46,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4823,0,1.23,0.49,,,,0.75,2.78,3.48,,,,,,,,,,,,,,,,,
4843,0,1.23,0.48,0.0,0.28,0.75,0.75,2.78,3.49,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4863,0,1.22,0.48,,,,0.75,2.78,3.48,,,,,,,,,,,,,,,,,
4883,0,1.23,0.49,,,,0.75,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4903,0,1.23,0.49,,,,0.75,2.78,3.48,,,,,,,,,,,,,,,,,
4923,0,1.23,0.49,,,,0.75,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4943,0,1.23,0.48,0.01,0.28,0.76,0.75,2.78,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
4963,0,1.23,0.49,,,,0.75,2.77,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
4983,0,1.23,0.49,,,,0.76,2.78,3.49,,,,,,,,,,,,,,,,,
5003,0,1.23,0.48,,,,0.76,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5023,0,1.22,0.49,,,,0.76,2.78,3.48,,,,,,,,,,,,,,,,,
5043,0,1.23,0.49,0.0,0.28,0.77,0.76,2.77,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5063,0,1.23,0.49,,,,0.76,2.78,3.48,,,,,,,,,,,,,,,,,
5083,0,1.23,0.48,,,,0.76,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5103,0,1.22,0.48,,,,0.77,2.78,3.48,,,,,,,,,,,,,,,,,
5123,0,1.22,0.49,,,,0.77,2.77,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5143,0,1.22,0.49,0.0,0.28,0.78,0.77,2.78,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5163,0,1.23,0.49,,,,0.77,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5183,0,1.23,0.48,,,,0.77,2.78,3.49,,,,,,,,,,,,,,,,,
5203,0,1.23,0.49,,,,0.77,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5223,0,1.23,0.48,,,,0.77,2.79,3.48,,,,,,,,,,,,,,,,,
5243,0,1.23,0.49,0.0,0.28,0.79,0.77,2.77,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5263,0,1.22,0.49,,,,0.78,2.78,3.47,,,,,,,,,,,,,,,,,
5283,0,1.23,0.48,,,,0.78,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5303,0,1.23,0.49,,,,0.78,2.78,3.48,,,,,,,,,,,,,,,,,
5323,0,1.23,0.49,,,,0.78,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5343,0,1.23,0.49,0.0,0.28,0.8,0.78,2.78,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5363,0,1.23,0.48,,,,0.78,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5383,0,1.23,0.48,,,,0.79,2.78,3.49,,,,,,,,,,,,,,,,,
5403,0,1.23,0.49,,,,0.79,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5423,0,1.22,0.48,,,,0.79,2.78,3.48,,,,,,,,,,,,,,,,,
5443,0,1.22,0.49,0.0,0.28,0.81,0.79,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5463,0,1.23,0.49,,,,0.79,2.79,3.48,,,,,,,,,,,,,,,,,
5483,0,1.23,0.48,,,,0.79,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5503,0,1.23,0.48,,,,0.79,2.8,3.48,,,,,,,,,,,,,,,,,
5523,0,1.23,0.48,,,,0.79,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5543,0,1.23,0.49,0.0,0.28,0.82,0.8,2.78,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5563,0,1.23,0.48,,,,0.79,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5583,0,1.23,0.49,,,,0.8,2.78,3.48,,,,,,,,,,,,,,,,,
5603,0,1.23,0.49,,,,0.8,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5623,0,1.23,0.49,,,,0.8,2.79,3.48,,,,,,,,,,,,,,,,,
5643,0,1.23,0.48,0.0,0.28,0.83,0.8,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5663,0,1.23,0.49,,,,0.8,2.78,3.47,,,,,,,,,,,,,,,,,
5683,0,1.23,0.49,,,,0.8,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5703,0,1.23,0.49,,,,0.81,2.78,3.47,,,,,,,,,,,,,,,,,
5723,0,1.23,0.48,,,,0.81,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5743,0,1.23,0.48,0.01,0.28,0.84,0.81,2.78,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5763,0,1.23,0.49,,,,0.81,2.78,3.42,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5783,0,1.23,0.48,,,,0.81,2.78,3.46,,,,,,,,,,,,,,,,,
5803,0,1.23,0.49,,,,0.81,2.79,3.42,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5823,0,1.23,0.49,,,,0.81,2.78,3.45,,,,,,,,,,,,,,,,,
5843,0,1.23,0.49,0.0,0.28,0.85,0.81,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5863,0,1.23,0.49,,,,0.82,2.78,3.48,,,,,,,,,,,,,,,,,
5883,0,1.22,0.49,,,,0.82,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5903,0,1.23,0.48,,,,0.82,2.79,3.48,,,,,,,,,,,,,,,,,
5923,0,1.23,0.49,,,,0.82,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5943,0,1.23,0.48,0.01,0.28,0.86,0.82,2.79,3.48,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
5963,0,1.24,0.49,,,,0.82,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
5983,0,1.23,0.49,,,,0.82,2.79,3.49,,,,,,,,,,,,,,,,,
6003,0,1.23,0.49,,,,0.83,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6023,0,1.23,0.49,,,,0.83,2.78,3.47,,,,,,,,,,,,,,,,,
6043,0,1.23,0.49,0.0,0.28,0.87,0.83,2.78,3.48,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6063,0,1.23,0.48,,,,0.83,2.77,3.48,,,,,,,,,,,,,,,,,
6083,0,1.23,0.49,,,,0.83,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6103,0,1.23,0.48,,,,0.83,2.78,3.47,,,,,,,,,,,,,,,,,
6123,0,1.23,0.49,,,,0.83,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6143,0,1.23,0.49,0.01,0.28,0.88,0.83,2.78,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6163,0,1.23,0.49,,,,0.83,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6183,0,1.23,0.48,,,,0.84,2.78,3.48,,,,,,,,,,,,,,,,,
6203,0,1.23,0.49,,,,0.84,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6223,0,1.23,0.48,,,,0.84,2.78,3.48,,,,,,,,,,,,,,,,,
6243,0,1.23,0.49,0.0,0.28,0.89,0.84,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6263,0,1.23,0.49,,,,0.84,2.78,3.47,,,,,,,,,,,,,,,,,
6283,0,1.23,0.49,,,,0.84,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6303,0,1.23,0.48,,,,0.84,2.78,3.48,,,,,,,,,,,,,,,,,
6323,0,1.23,0.48,,,,0.84,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6343,0,1.23,0.49,0.01,0.28,0.9,0.85,2.78,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6363,0,1.23,0.49,,,,0.85,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6383,0,1.23,0.49,,,,0.85,2.78,3.48,,,,,,,,,,,,,,,,,
6403,0,1.23,0.49,,,,0.85,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6423,0,1.23,0.49,,,,0.85,2.79,3.47,,,,,,,,,,,,,,,,,
6443,0,1.23,0.49,0.0,0.28,0.91,0.85,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6463,0,1.23,0.49,,,,0.85,2.78,3.47,,,,,,,,,,,,,,,,,
6483,0,1.23,0.49,,,,0.85,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6503,0,1.23,0.48,,,,0.86,2.79,3.47,,,,,,,,,,,,,,,,,
6523,0,1.23,0.49,,,,0.86,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6543,0,1.23,0.49,0.0,0.28,0.92,0.86,2.79,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6563,0,1.23,0.49,,,,0.87,2.79,3.44,-0.01,-0.02,0.99,-0,-0,-0,0,,,,,,,,,,
6583,0,1.24,0.49,,,,0.86,2.78,3.48,,,,,,,,,,,,,,,,,
6603,0,1.23,0.49,,,,0.86,2.8,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6623,0,1.24,0.48,,,,0.86,2.78,3.47,,,,,,,,,,,,,,,,,
6643,0,1.23,0.49,0.0,0.28,0.93,0.86,2.78,3.47,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6663,0,1.23,0.49,,,,0.87,2.78,3.47,,,,,,,,,,,,,,,,,
6683,0,1.26,0.49,,,,0.87,2.8,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6703,0,1.23,0.48,,,,0.87,2.79,3.47,,,,,,,,,,,,,,,,,
6723,0,1.23,0.49,,,,0.87,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6743,0,1.23,0.49,0.0,0.28,0.93,0.87,2.78,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6763,0,1.23,0.49,,,,0.87,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6783,0,1.23,0.49,,,,0.87,2.78,3.48,,,,,,,,,,,,,,,,,
6803,0,1.23,0.49,,,,0.88,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6823,0,1.23,0.48,,,,0.88,2.79,3.47,,,,,,,,,,,,,,,,,
6843,0,1.23,0.49,0.0,0.28,0.94,0.87,2.79,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6863,0,1.23,0.47,,,,0.88,2.78,3.47,,,,,,,,,,,,,,,,,
6883,0,1.23,0.49,,,,0.88,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6903,0,1.23,0.48,,,,0.88,2.78,3.47,,,,,,,,,,,,,,,,,
6923,0,1.23,0.49,,,,0.88,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6943,0,1.23,0.49,0.0,0.28,0.95,0.88,2.78,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6963,0,1.23,0.49,,,,0.88,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
6983,0,1.24,0.49,,,,0.88,2.79,3.48,,,,,,,,,,,,,,,,,
7003,0,1.23,0.49,,,,0.89,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7023,0,1.23,0.48,,,,0.89,2.78,3.47,,,,,,,,,,,,,,,,,
7043,0,1.23,0.49,0.0,0.28,0.96,0.89,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7063,0,1.23,0.48,,,,0.89,2.78,3.47,,,,,,,,,,,,,,,,,
7083,0,1.23,0.49,,,,0.89,2.78,3.45,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7103,0,1.22,0.48,,,,0.89,2.78,3.47,,,,,,,,,,,,,,,,,
7123,0,1.23,0.49,,,,0.89,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7143,0,1.23,0.49,0.0,0.28,0.97,0.89,2.78,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7163,0,1.23,0.49,,,,0.89,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7183,0,1.24,0.48,,,,0.9,2.78,3.47,,,,,,,,,,,,,,,,,
7203,0,1.23,0.48,,,,0.9,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7223,0,1.23,0.48,,,,0.9,2.78,3.46,,,,,,,,,,,,,,,,,
7243,0,1.23,0.49,0.0,0.28,0.98,0.9,2.79,3.47,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7263,0,1.23,0.48,,,,0.9,2.79,3.47,,,,,,,,,,,,,,,,,
7283,0,1.23,0.49,,,,0.9,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7303,0,1.23,0.48,,,,0.9,2.78,3.47,,,,,,,,,,,,,,,,,
7323,0,1.24,0.49,,,,0.9,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7343,0,1.23,0.48,0.01,0.28,0.99,0.9,2.78,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7363,0,1.23,0.49,,,,0.9,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7383,0,1.23,0.49,,,,0.91,2.78,3.47,,,,,,,,,,,,,,,,,
7403,0,1.23,0.49,,,,0.91,2.79,3.47,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7423,0,1.23,0.49,,,,0.91,2.79,3.47,,,,,,,,,,,,,,,,,
7443,0,1.23,0.49,0.0,0.28,0.99,0.91,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7463,0,1.23,0.49,,,,0.91,2.78,3.47,,,,,,,,,,,,,,,,,
7483,0,1.23,0.48,,,,0.91,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7503,0,1.23,0.49,,,,0.91,2.78,3.46,,,,,,,,,,,,,,,,,
7523,0,1.22,0.48,,,,0.91,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7543,0,1.22,0.48,0.0,0.28,1.0,0.91,2.81,3.46,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7563,0,1.23,0.49,,,,0.92,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7583,0,1.23,0.49,,,,0.92,2.78,3.47,,,,,,,,,,,,,,,,,
7603,0,1.23,0.49,,,,0.92,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7623,0,1.23,0.49,,,,0.92,2.79,3.46,,,,,,,,,,,,,,,,,
7643,0,1.23,0.49,0.0,0.28,1.0,0.92,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7663,0,1.23,0.48,,,,0.92,2.8,3.47,,,,,,,,,,,,,,,,,
7683,0,1.23,0.49,,,,0.92,2.79,3.44,-0.01,-0.02,1.01,-0,-0,-0,0,,,,,,,,,,
7703,0,1.23,0.49,,,,0.93,2.8,3.5,,,,,,,,,,,,,,,,,
7723,0,1.23,0.49,,,,0.92,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7743,0,1.24,0.49,0.01,0.28,1.02,0.93,2.78,3.47,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
7763,0,1.23,0.49,,,,0.93,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7783,0,1.23,0.49,,,,0.93,2.79,3.48,,,,,,,,,,,,,,,,,
7803,0,1.23,0.49,,,,0.93,2.79,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,,,,,,,,,,
7823,0,1.23,0.48,,,,0.93,2.78,3.46,,,,,,,,,,,,,,,,,
7843,0,1.24,0.49,0.0,0.27,1.02,0.93,2.78,3.44,-0.01,-0.02,1.0,-0,-0,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
